relation,display_relation,x_id,x_name,x_type,y_id,y_name,y_type
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1719,DHFR,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1728,NQO1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1735,DIO3,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1756,DMD,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1770,DNAH9,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1776,DNASE1L3,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1786,DNMT1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1788,DNMT3A,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1789,DNMT3B,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1798,DPAGT1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1806,DPYD,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1825,DSC3,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1857,DVL3,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1869,E2F1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1894,ECT2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1902,LPAR1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1909,EDNRA,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1910,EDNRB,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1933,EEF1B2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1938,EEF2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1942,EFNA1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1950,EGF,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1956,EGFR,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1974,EIF4A2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1983,EIF5,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1990,CELA1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2004,ELK3,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2023,ENO1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2028,ENPEP,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2033,EP300,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2050,EPHB4,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2057,EPOR,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2063,NR2F6,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2064,ERBB2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2065,ERBB3,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2066,ERBB4,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2069,EREG,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2071,ERCC3,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2074,ERCC6,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2091,FBL,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2099,ESR1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2100,ESR2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2101,ESRRA,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2114,ETS2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2118,ETV4,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2122,MECOM,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2146,EZH2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2152,F3,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2166,FAAH,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2167,FABP4,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2173,FABP7,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2194,FASN,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2202,EFEMP1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2218,FKTN,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2248,FGF3,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2249,FGF4,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2255,FGF10,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2260,FGFR1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2263,FGFR2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2274,FHL2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2305,FOXM1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2316,FLNA,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2317,FLNB,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2321,FLT1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2335,FN1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2350,FOLR2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2353,FOS,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2475,MTOR,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2521,FUS,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2538,G6PC,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2549,GAB1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2557,GABRA4,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2568,GABRP,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2625,GATA3,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2662,GDF10,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2697,GJA1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2735,GLI1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2771,GNAI2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2804,GOLGB1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2817,GPC1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2821,GPI,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2831,NPBWR1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2837,UTS2R,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2852,GPER1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2876,GPX1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2877,GPX2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2879,GPX4,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2886,GRB7,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2898,GRIK2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2899,GRIK3,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2906,GRIN2D,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2916,GRM6,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2920,CXCL2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2921,CXCL3,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2934,GSN,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2950,GSTP1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2956,MSH6,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2957,GTF2A1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2977,GUCY1A2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,2986,GUCY2F,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,3002,GZMB,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,3006,H1-2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,3014,H2AX,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,3032,HADHB,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,3069,HDLBP,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,3084,NRG1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,3087,HHEX,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,3090,HIC1,gene/protein
