id,name,type,source
61040,female gonad morphogenesis,biological_process,GO
1903043,positive regulation of chondrocyte hypertrophy,biological_process,GO
2000317,negative regulation of T-helper 17 type immune response,biological_process,GO
72331,signal transduction by p53 class mediator,biological_process,GO
1903829,positive regulation of cellular protein localization,biological_process,GO
1902817,negative regulation of protein localization to microtubule,biological_process,GO
31114,regulation of microtubule depolymerization,biological_process,GO
21700,developmental maturation,biological_process,GO
61162,establishment of monopolar cell polarity,biological_process,GO
47497,mitochondrion transport along microtubule,biological_process,GO
51915,induction of synaptic plasticity by chemical substance,biological_process,GO
1904428,negative regulation of tubulin deacetylation,biological_process,GO
1887,selenium compound metabolic process,biological_process,GO
27430,MAT2B,gene/protein,NCBI
1904685,positive regulation of metalloendopeptidase activity,biological_process,GO
1902975,mitotic DNA replication initiation,biological_process,GO
6267,pre-replicative complex assembly involved in nuclear cell cycle DNA replication,biological_process,GO
1905775,negative regulation of DNA helicase activity,biological_process,GO
1902969,mitotic DNA replication,biological_process,GO
42994,cytoplasmic sequestering of transcription factor,biological_process,GO
42176,regulation of protein catabolic process,biological_process,GO
1902031,regulation of NADP metabolic process,biological_process,GO
9165,nucleotide biosynthetic process,biological_process,GO
32048,cardiolipin metabolic process,biological_process,GO
1905643,positive regulation of DNA methylation,biological_process,GO
2000820,negative regulation of transcription from RNA polymerase II promoter involved in smooth muscle cell differentiation,biological_process,GO
1904270,pyroptosome complex assembly,biological_process,GO
71864,positive regulation of cell proliferation in bone marrow,biological_process,GO
60718,chorionic trophoblast cell differentiation,biological_process,GO
51568,histone H3-K4 methylation,biological_process,GO
1757,somite specification,biological_process,GO
61056,sclerotome development,biological_process,GO
50689,negative regulation of defense response to virus by host,biological_process,GO
71108,protein K48-linked deubiquitination,biological_process,GO
1904379,protein localization to cytosolic proteasome complex involved in ERAD pathway,biological_process,GO
35520,monoubiquitinated protein deubiquitination,biological_process,GO
71218,cellular response to misfolded protein,biological_process,GO
1904294,positive regulation of ERAD pathway,biological_process,GO
43060,meiotic metaphase I plate congression,biological_process,GO
48298,positive regulation of isotype switching to IgA isotypes,biological_process,GO
7060,THBS4,gene/protein,NCBI
45141,meiotic telomere clustering,biological_process,GO
16321,female meiosis chromosome segregation,biological_process,GO
45950,negative regulation of mitotic recombination,biological_process,GO
97692,histone H3-K4 monomethylation,biological_process,GO
1905642,negative regulation of DNA methylation,biological_process,GO
32411,positive regulation of transporter activity,biological_process,GO
71440,regulation of histone H3-K14 acetylation,biological_process,GO
61837,neuropeptide processing,biological_process,GO
1903209,positive regulation of oxidative stress-induced cell death,biological_process,GO
2001268,negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway,biological_process,GO
2000697,negative regulation of epithelial cell differentiation involved in kidney development,biological_process,GO
1904905,negative regulation of endothelial cell-matrix adhesion via fibronectin,biological_process,GO
32324,molybdopterin cofactor biosynthetic process,biological_process,GO
35279,mRNA cleavage involved in gene silencing by miRNA,biological_process,GO
35194,post-transcriptional gene silencing by RNA,biological_process,GO
150011,regulation of neuron projection arborization,biological_process,GO
61014,positive regulation of mRNA catabolic process,biological_process,GO
1901858,regulation of mitochondrial DNA metabolic process,biological_process,GO
42481,regulation of odontogenesis,biological_process,GO
84245,MRI1,gene/protein,NCBI
1990079,cartilage homeostasis,biological_process,GO
35999,tetrahydrofolate interconversion,biological_process,GO
15918,sterol transport,biological_process,GO
1904042,negative regulation of cystathionine beta-synthase activity,biological_process,GO
70842,aggresome assembly,biological_process,GO
46822,regulation of nucleocytoplasmic transport,biological_process,GO
32986,protein-DNA complex disassembly,biological_process,GO
90096,positive regulation of metanephric cap mesenchymal cell proliferation,biological_process,GO
1904672,regulation of somatic stem cell population maintenance,biological_process,GO
8063,Toll signaling pathway,biological_process,GO
98885,modification of postsynaptic actin cytoskeleton,biological_process,GO
98735,positive regulation of the force of heart contraction,biological_process,GO
1900748,positive regulation of vascular endothelial growth factor signaling pathway,biological_process,GO
42490,mechanoreceptor differentiation,biological_process,GO
48563,post-embryonic animal organ morphogenesis,biological_process,GO
50957,equilibrioception,biological_process,GO
51904,pigment granule transport,biological_process,GO
50953,sensory perception of light stimulus,biological_process,GO
60088,auditory receptor cell stereocilium organization,biological_process,GO
43415,positive regulation of skeletal muscle tissue regeneration,biological_process,GO
35508,positive regulation of myosin-light-chain-phosphatase activity,biological_process,GO
35507,regulation of myosin-light-chain-phosphatase activity,biological_process,GO
1903898,negative regulation of PERK-mediated unfolded protein response,biological_process,GO
71691,cardiac muscle thin filament assembly,biological_process,GO
70534,protein K63-linked ubiquitination,biological_process,GO
30162,regulation of proteolysis,biological_process,GO
19941,modification-dependent protein catabolic process,biological_process,GO
1903937,response to acrylamide,biological_process,GO
32455,nerve growth factor processing,biological_process,GO
21888,hypothalamus gonadotrophin-releasing hormone neuron development,biological_process,GO
30490,maturation of SSU-rRNA,biological_process,GO
42692,muscle cell differentiation,biological_process,GO
48708,astrocyte differentiation,biological_process,GO
1990523,bone regeneration,biological_process,GO
60392,negative regulation of SMAD protein signal transduction,biological_process,GO
46599,regulation of centriole replication,biological_process,GO
42274,ribosomal small subunit biogenesis,biological_process,GO
1901841,regulation of high voltage-gated calcium channel activity,biological_process,GO
71421,manganese ion transmembrane transport,biological_process,GO
6828,manganese ion transport,biological_process,GO
70574,cadmium ion transmembrane transport,biological_process,GO
46086,adenosine biosynthetic process,biological_process,GO
46032,ADP catabolic process,biological_process,GO
196743,PAOX,gene/protein,NCBI
44782,cilium organization,biological_process,GO
40017,positive regulation of locomotion,biological_process,GO
31635,adenylate cyclase-inhibiting opioid receptor signaling pathway,biological_process,GO
1990708,conditioned place preference,biological_process,GO
50951,sensory perception of temperature stimulus,biological_process,GO
61358,negative regulation of Wnt protein secretion,biological_process,GO
50911,detection of chemical stimulus involved in sensory perception of smell,biological_process,GO
46950,cellular ketone body metabolic process,biological_process,GO
42182,ketone catabolic process,biological_process,GO
17121,plasma membrane phospholipid scrambling,biological_process,GO
30321,transepithelial chloride transport,biological_process,GO
31023,microtubule organizing center organization,biological_process,GO
32232,negative regulation of actin filament bundle assembly,biological_process,GO
